bedrooms,bathrooms,useable_lot,price,homemarkup,liveable_space
4,2.5,6391,659448.111,4.66954023,2620
4,2.5,11573,579310.2,5.144252874,2230
4,1,4883.333333,424344.7215,4.668390805,1360
4,1.75,6597,917241.15,5.99137931,3100
2,1.75,23822,284827.515,3.90862069,1560
3,1.5,11118,357241.29,2.174712644,1690
3,2,2455,550344.69,4.477011494,1270
5,3.25,35847,1004137.68,5.904022989,4770
4,1.5,5240,192137.883,2.120114943,1160
3,2.5,7943,771448.083,9.026436782,2140
3,3.25,687,627586.05,4.320689655,1510
3,2.5,9652,627586.05,3.800574713,2690
4,2.5,5530,419999.895,4.668390805,1700
3,1.75,3320,695172.24,5.518390805,2040
4,1.75,10242,531034.35,2.681034483,2030
2,1,3831,241379.25,2.936781609,670
3,1.75,581,444137.82,5.355747126,1400
4,2.5,6390,328275.78,2.325862069,2360
3,2.5,2640,328275.78,4.477011494,1400
3,1,9620,189241.332,2.120114943,880
4,3.5,2053.333333,666206.73,4.320689655,1930
3,2.5,9796,820689.45,5.809195402,3300
3,3,4740,516551.595,3.257471264,2640
3,2.5,778.6666667,401655.072,4.590224138,1710
3,2.5,11428,656551.56,8.884482759,2620
4,3.5,1785,936551.49,4.427011494,3780
4,2.75,2875,864137.715,4.668390805,2640
3,2,5353.666667,482758.5,3.459770115,1550
3,2.5,141729.6667,728965.335,3.557471264,3680
4,2.5,3855,564827.445,5.99137931,2330
4,3.25,3045,994482.51,4.063218391,2830
3,2.5,6975,284827.515,2.322988506,1660
3,1.5,6487,255862.005,3.193678161,1400
3,2.5,5027,453792.99,3.90862069,2280
3,2.5,3229,419999.895,4.427011494,1730
3,1.75,5865,393930.936,4.32816092,1970
2,2,4355,461034.3675,4.320689655,2090
3,1.75,57466,492413.67,5.144252874,1920
3,3,3453.333333,491448.153,3.297126437,2130
2,2,773,240413.733,3.800574713,1090
3,2.5,7134,337882.6742,1.920114943,2240
3,3.5,16075,478896.432,3.406321839,3090
3,1.75,665,482710.2242,4.149425287,1340
3,2.25,7973,270344.76,2.322988506,1610
5,4.25,14846,1834482.3,9.026436782,6510
3,2.5,15500,492413.67,3.442528736,2300
3,2.5,6982,473055.0542,3.442528736,2400
2,2,3044,269137.8638,3.298850575,800
3,1.5,6350,313744.7492,3.459770115,1210
3,1,5129,226896.495,2.136206897,1020
2,2,3480,332137.848,5.029310345,1300
3,1,6771,503999.874,3.738505747,1150
2,1.5,2843.333333,337930.95,4.668390805,1070
2,1.5,836.6666667,419999.895,4.668390805,901
3,2.5,37311,540689.52,3.257471264,2780
3,2.25,6465,473103.33,3.732758621,1630
3,2.5,13120,824073.5871,3.732758621,2820
4,2.5,5733,241379.25,2.65,2040
4,2.5,6556,424827.48,3.329310345,2400
4,2.25,5800,494827.4625,3.800574713,2200
4,2.75,3673.666667,651723.975,5.518390805,2280
4,2.5,4506,550339.8624,3.329310345,2650
5,4.25,25445,1165079.709,5.99137931,4150
4,3.5,2022,651675.6992,4.224712644,2650
5,2.75,6611,541655.037,3.329310345,3370
4,2.5,8042,434482.65,2.174712644,3236
2,2.5,716,433517.133,4.063218391,1460
4,3.5,34012,811034.28,2.65,2840
3,2.25,11372,511724.01,5.99137931,2120
3,2.25,791,386206.8,4.320689655,1190
4,1,6033.333333,168965.475,2.136206897,1300
6,2.25,8890,639655.0125,4.693678161,2450
4,1.75,6594,916275.633,5.429885057,2490
4,2.5,4209,408413.691,3.329310345,2660
4,2.5,17761,748275.675,4.66954023,2540
5,3,3750,429655.065,3.297126437,2930
4,2.5,18385,1380689.31,8.884482759,3380
3,2.5,3950,596689.506,4.476436782,2340
3,1.75,6700,642068.805,4.693678161,1800
2,1,6760,423282.6528,4.254022989,1340
3,2.5,6980,239448.216,2.348275862,2120
4,2.25,7470,294482.685,2.325862069,2130
4,2.5,6443,429655.065,4.668390805,2170
4,2.5,6205,674896.383,4.693678161,2550
4,1.75,6456,494827.4625,3.738505747,1540
3,2.25,38610,704827.41,4.32816092,2040
3,3,2705,1337241.045,5.355747126,2490
5,2.75,10200,382344.732,3.800574713,2840
5,3.5,8362,1438620.33,9.026436782,3620
4,1,187257.3333,358206.807,4.224712644,1960
4,2.25,3853,627586.05,5.272988506,1910
4,2.25,6505,458620.575,3.732758621,2110
4,1.75,33674.66667,535861.935,5.99137931,1760
3,3,47903,535861.935,2.348275862,3760
5,3.5,10187,579310.2,3.786206897,3150
2,2,756.6666667,656551.56,4.663793103,1450
3,2.5,171186.3333,748275.675,4.224712644,2620
4,2.5,7020,276137.862,2.65,1820
3,3.75,17300,1168275.57,5.029310345,5400
2,1,5000,685517.07,5.272988506,1210
4,3.5,6710,830344.62,5.429885057,3380
3,1.75,6050,455724.024,2.49137931,2180
3,2.5,9817,1110344.55,5.809195402,3160
2,1,1722,275172.345,4.427011494,1050
6,2.75,3385,1800689.205,5.518390805,4460
2,1,3090,400689.555,4.477011494,910
3,2.5,9432,627537.7742,5.809195402,2150
3,2.5,35380,686289.4836,4.927011494,2880
4,3.25,3620,1221379.005,4.476436782,3640
5,3,5103,656551.56,5.99137931,2970
4,2.25,3155,780137.736,6.934482759,2190
2,2,2370,796551.525,4.663793103,1830
4,2.5,3536.666667,686482.587,4.320689655,2095
2,1,6552,312827.508,3.298850575,1070
3,1,4903,405517.14,4.668390805,1440
3,2.5,2958,289606.8242,2.65,1780
2,1,3040,279999.93,3.297126437,960
3,2,4220,674896.383,3.297126437,2010
2,1,4200,217241.325,3.459770115,720
4,3,216716,550344.69,2.214367816,2710
3,2.25,211342,598620.54,3.442528736,2520
4,3.5,3200,965517,4.063218391,2990
5,2,5010,328275.78,3.323563218,1750
3,2.75,1864,370956.459,3.90862069,1810
2,1.75,16390,377034.3885,2.214367816,1460
4,2.5,6205,579261.9242,4.427011494,2290
3,2.5,3464,410344.725,3.90862069,1960
3,2.5,32305,601034.3325,5.99137931,2290
3,2.5,11332,193225.0551,1.920114943,2040
3,2.5,6884,241379.25,1.920114943,1610
4,3.25,7285,1786206.45,4.476436782,2910
3,1,7698.333333,304137.855,2.936781609,1210
2,1,2334,323448.195,3.298850575,1510
3,2.25,4204.333333,531034.35,4.668390805,1360
3,1.75,10170,424827.48,3.323563218,2100
2,1,3270,532965.384,4.668390805,1150
3,2.5,3395,539724.003,3.732758621,2010
2,1,2260,376551.63,5.355747126,860
4,2.25,10848,395861.97,3.329310345,2150
3,4.25,42847,3668964.6,4.254022989,5510
4,1,7516,219172.359,2.681034483,1120
4,2.5,36144,777241.185,4.927011494,3320
4,3.5,4560,531029.5224,3.329310345,2970
3,2.5,4843,713517.063,5.029310345,2310
4,3.5,3166,709654.995,2.116666667,3200
2,2.5,1024,482710.2242,4.637931034,1320
3,2.5,791,324413.712,4.590224138,1260
5,2.75,7925,816779.1062,3.786206897,4450
4,2.25,2887,278068.896,2.65,1610
4,2.5,5906,424827.48,2.50862069,2990
4,3.5,4730,531029.5224,3.329310345,2660
3,2.75,8250,436413.684,2.936781609,2300
2,1,4850,236551.665,3.459770115,1050
3,2,7795,197930.985,2.118390805,1410
5,4.5,2827.2,1182758.325,6.934482759,3732
3,2.5,8255,426275.7555,3.329310345,2420
4,1.75,6670,497241.255,4.213218391,1730
4,1.5,7334,263344.7618,2.681034483,1800
5,3.25,12686,1153792.815,5.809195402,5180
3,1.5,8430,251034.42,2.322988506,1320
4,2,6780,613103.295,4.254022989,2660
3,2.75,8600,868965.3,5.429885057,2980
5,2.75,5638,328275.78,2.174712644,2440
5,2,6420,468275.745,3.298850575,1910
2,1,3000,530986.0742,4.477011494,1260
2,1.75,3230,376551.63,4.039655172,1150
5,3.75,6654,453792.99,2.65,3860
3,1.75,18586.66667,506896.425,3.193678161,2870
4,2.25,4980,507861.942,2.486781609,2970
4,2.5,4542,410344.725,3.90862069,2440
3,1.5,8301,362068.875,3.732758621,1630
3,2.5,50016,468275.745,2.418390805,2540
4,2.5,50070,516551.595,4.927011494,2200
3,1.75,9744,192137.883,2.418390805,1050
3,2.5,12180,404551.623,2.120114943,3310
4,2.5,5045,322482.678,2.348275862,2310
5,3.5,3855,1244551.413,4.477011494,3210
4,2.5,9530,362068.875,3.800574713,1900
3,1.75,8153,492413.67,4.66954023,1610
3,2.25,1275.666667,598620.54,4.663793103,1780
4,1,3486.666667,844827.375,4.590224138,1670
3,2.75,3096.666667,592055.0244,5.518390805,2050
3,3.25,24160,695172.24,3.557471264,3410
3,2.25,6385,270344.76,2.325862069,2140
2,1.75,2990,456689.541,5.029310345,1510
4,2,9660,564827.445,5.429885057,2400
3,2.5,3907,355310.256,3.90862069,2080
3,3,68847,531408.9706,4.224712644,1720
3,1,5653.333333,255137.8673,2.49137931,1420
3,1.75,9290,473103.33,5.904022989,1510
2,1,10410,265517.175,3.323563218,1140
4,2.5,17518,719310.165,5.99137931,2650
3,1,5881,234137.8725,3.323563218,1020
4,2.5,15736,429655.065,2.418390805,2360
4,1,4973.333333,446551.6125,4.320689655,1540
4,1,11083,376455.0783,2.344827586,1710
3,1,8560,207586.155,2.418390805,1190
3,3,4910,480827.466,3.738505747,2360
3,1,6393,342758.535,3.323563218,1180
3,1.75,3373.333333,685999.8285,4.637931034,2040
4,2.5,3692,362068.875,2.65,2800
3,1,8653,202736.3631,2.136206897,1170
2,1,5500,416137.827,4.149425287,1000
4,2.5,34118,569655.03,3.257471264,2660
3,1,7155,234137.8725,2.486781609,940
3,2.5,8195,530986.0742,3.193678161,2080
7,3.25,7676,404551.623,2.936781609,4340
3,1,48508,434482.65,4.427011494,1290
3,3,3260,241330.9742,3.19137931,1790
3,1,11761,251034.42,3.193678161,1690
5,3.25,3317,594951.5754,3.90862069,3920
4,2.5,4341,368344.7355,2.418390805,2430
5,3.5,7615,391034.385,2.348275862,3672
5,1,8639,226896.495,2.136206897,1500
5,2.75,4050,255862.005,1.750574713,2920
2,1,7291,242344.767,3.323563218,840
4,2.25,40169,559999.86,5.029310345,2570
4,2.5,5700,489034.3605,3.732758621,1890
4,2,31190,839999.79,4.66954023,3090
3,1,55438,265517.175,3.329310345,1190
3,1.75,5690,424827.48,3.732758621,1550
1,1,2944,400689.555,4.590224138,1230
3,2.25,3300,318620.61,4.063218391,1340
4,1,4440,400689.555,4.320689655,1620
4,2.5,12219,564827.445,4.66954023,2370
3,1.5,6149,366896.46,3.12816092,1540
2,1,4720,361103.358,4.320689655,1140
2,1,7639,340827.501,3.738505747,860
3,1,1650,128799.9678,2.120114943,900
3,1,10632,209034.4305,2.051724138,1020
2,1,2480,506896.425,4.476436782,1510
2,1.75,34007,704827.41,3.406321839,1728
3,3,1227.333333,547399.8632,4.477011494,1730
4,2.5,11846,340827.501,2.418390805,2210
2,2.5,739,559034.343,5.355747126,1280
4,2.5,7759,782068.77,4.66954023,3340
5,3.5,3832,382296.4562,2.120114943,2738
3,2.5,3301,335517.1575,2.65,2540
4,2.5,9689,941379.075,8.884482759,2720
3,1.75,7391,410344.725,3.738505747,2500
3,1.75,16765,550344.69,4.66954023,2910
2,1,3420,414206.793,4.476436782,1080
5,1.5,4740,262620.624,3.12816092,2550
3,1.75,5065,391034.385,3.297126437,1760
3,1,18110,260689.59,2.486781609,1240
4,2.5,64420,598620.54,2.65,1840
3,1.75,6044,430572.3062,3.732758621,1300
4,2.5,6265,477930.915,3.732758621,2020
3,1.75,49970,289655.1,3.329310345,1830
3,1.5,7384,290620.617,3.323563218,1030
3,1,5255,299310.27,3.732758621,1990
5,2.25,7650,867034.266,4.213218391,2700
5,2,6926,421930.929,3.19137931,2190
3,1.75,6773,347537.8442,3.459770115,1570
2,1,1335,270344.76,3.459770115,1260
3,2.5,10225,313793.025,3.257471264,1870
3,2.5,6450,152551.686,2.174712644,1520
4,2.75,10820,362068.875,2.418390805,3140
3,2.5,9020,362020.5992,3.800574713,2540
4,3,6012,917241.15,3.732758621,2980
3,1.75,5980,383793.0075,4.66954023,1300
3,2.25,10647,379448.181,2.65,2140
2,1,37956,148689.618,3.557471264,1040
4,2.5,8535,625655.016,4.427011494,2740
5,2.75,8033,713048.7873,3.786206897,3360
4,2.5,5194,733792.92,4.224712644,2990
3,1.5,18190,279034.413,2.486781609,1970
3,1,9404,225930.978,2.418390805,1010
3,2.5,2937,456206.7825,4.66954023,1650
3,2.75,3827,337930.95,2.65,2370
6,1.75,3045,516551.595,4.668390805,2460
4,1,8270,381379.215,3.323563218,1440
3,3.5,94515,801379.11,3.257471264,3820
3,2.75,11134.33333,673930.866,4.66954023,2640
3,1.5,8290,214344.774,2.418390805,1310
4,2.5,4586,755517.0525,5.144252874,2930
2,1.75,3740,864137.715,5.272988506,1700
3,1.5,14856,410344.725,3.323563218,1970
5,4.25,6115,550296.4142,2.322988506,3380
7,4,4425,434482.65,3.297126437,3150
2,1,5140,215213.7393,3.12816092,860
4,2.5,8784,784482.5625,5.809195402,2750
3,2.5,12945,447034.371,3.442528736,2190
2,2.5,9660,366896.46,2.325862069,2110
2,1.75,8530,665241.213,2.681034483,2330
3,2,5600,444137.82,4.66954023,1600
4,2.5,5699,893103.225,4.668390805,3110
4,3.25,2615,1303447.95,6.934482759,3030
3,1,6690,197930.985,1.750574713,1010
4,2,3810,756192.9144,5.355747126,1590
5,2.5,6080,1262896.236,5.272988506,3200
4,2,6115,192620.6415,3.12816092,1750
3,2,4954,279999.93,2.65,1700
4,3.5,34880,632413.635,2.50862069,3420
6,4,3974,371724.045,3.19137931,2700
3,1.75,5955,333055.0892,2.486781609,1870
3,1,8680,206620.638,2.50862069,1020
3,2.5,7842,693241.206,5.429885057,2070
4,2.5,3478,672965.349,5.144252874,3160
3,2.5,6617,417586.1025,3.738505747,1340
3,1,15005,269379.243,2.136206897,1530
5,3.5,11983,790275.6645,5.809195402,4790
3,1.75,13270,955861.83,9.026436782,1810
2,1,6208,222020.6342,2.49137931,920
4,4.25,23809,1448275.5,5.144252874,5020
4,3.25,2945,768551.532,4.668390805,2110
3,2.5,8688,637241.22,3.323563218,2650
4,4.75,13919,1617240.975,5.144252874,4790
2,1.75,9375,284827.515,2.344827586,1050
3,1.75,8145,520413.663,4.66954023,1790
5,2,5732,386158.5242,3.297126437,2760
4,3.25,4300,529103.316,3.442528736,3420
3,1.75,9390,405517.14,5.429885057,1140
3,2,6585,226848.2192,2.118390805,1430
3,2.5,10242,733792.92,9.026436782,2190
4,1,17601,173793.06,2.344827586,1470
3,1,7430,335034.399,4.66954023,940
4,2.5,4787,508827.459,3.12816092,2830
5,3,4360,540592.9683,3.738505747,2200
4,1.75,4011,1100689.38,5.272988506,3080
5,1,7542,212413.74,2.681034483,1260
4,2,8060,318620.61,2.486781609,1590
3,3,3657,706546.9958,4.66954023,2630
4,3.5,5870,579889.5102,2.322988506,3110
3,1.5,4500,531034.35,4.320689655,1730
3,2.5,4397,440275.752,3.257471264,2130
5,4,5995,448965.405,3.442528736,3210
4,3.5,2359,642068.805,4.224712644,2650
4,2.5,4511,526205.7995,3.90862069,2710
4,4,6838,1066413.527,5.144252874,3770
2,1.75,1177,502068.84,4.476436782,1340
4,2.5,4231.5,361586.1165,2.348275862,3135
4,2.5,3655,873792.885,9.026436782,3300
4,3,19867,953930.796,4.66954023,4040
3,1.75,10675,234620.631,2.118390805,1450
3,2.5,3604,560965.377,5.029310345,2600
3,1.75,15138,311861.991,2.418390805,2100
3,1,6182,331172.331,3.732758621,1120
3,2.25,7380,316206.8175,2.486781609,1770
4,2.5,3865,339861.984,2.65,2470
3,2.5,2951,409089.5529,3.90862069,2070
3,2.25,8694,410344.725,3.732758621,1630
5,3.5,11028,984827.34,5.99137931,4180
3,2.25,4330,805723.9365,5.272988506,2780
3,1.75,6590,275172.345,2.214367816,1160
2,1,90376,292551.651,3.406321839,1100
3,1.5,2245,481792.983,4.637931034,1260
3,1,7098,193103.4,3.323563218,1010
3,1.75,9254,555172.275,5.809195402,1890
3,1.75,3541,258758.556,2.344827586,1250
1,2.25,10840,347586.12,1.920114943,2060
4,2.5,3859,608275.71,3.732758621,2540
2,1,67900,323448.195,3.90862069,1360
4,1.75,8547,346620.603,3.193678161,1680
4,1.75,7666,388137.834,3.298850575,1510
4,3,3756.666667,1197241.08,4.063218391,3330
3,2.5,370.6666667,520413.663,4.590224138,2170
3,2,10320,593792.955,5.99137931,1860
2,1,3470,569655.03,4.477011494,1530
4,2.25,6330,300275.787,2.120114943,3340
4,2.5,4561,453890.5072,3.800574713,2320
3,2.5,4658,419999.895,4.668390805,1470
2,1.5,4570,559999.86,5.272988506,1990
4,2.25,6083,328275.78,2.49137931,2060
3,1,6220,202758.57,2.174712644,1200
2,1,4040,258275.7975,3.459770115,960
3,1.5,995.3333333,271310.277,3.738505747,1280
3,1.75,6073,229310.2875,2.214367816,1480
3,2.25,7760,260689.59,2.051724138,1750
3,2.5,3055,275172.345,2.65,1890
4,2.25,6320,400689.555,2.120114943,2520
3,2.5,1885,458620.575,5.029310345,1690
3,2.5,6854,289645.4448,2.120114943,1870
1,1,5042,260689.59,4.590224138,720
3,1.75,14710,662006.7311,5.904022989,1490
4,2.25,52518,366413.7015,2.214367816,2120
3,1,7360,231724.08,2.344827586,1040
4,2.5,1473,517999.8705,4.063218391,1720
3,1,6470,289655.1,3.298850575,1010
3,1.75,44783,550344.69,4.32816092,2580
4,2.5,7716,531034.35,5.809195402,2120
3,1.75,6166,264551.658,2.344827586,1440
3,2.5,4485,255862.005,2.681034483,1410
2,1,6762,248137.869,3.298850575,770
4,2,7450,289655.1,2.486781609,2050
5,2.75,5048,724137.75,4.063218391,2860
3,2,7447,241379.25,2.214367816,1140
4,2.5,2240,835172.205,4.477011494,2520
3,1,7610,164089.6142,2.120114943,840
4,2.75,8615,634344.669,5.144252874,3060
3,1,13170,349517.154,3.800574713,1290
2,1,7165,229310.2875,3.323563218,810
4,3,4620,531034.35,4.668390805,2360
3,1.75,3980,613103.295,4.477011494,1530
3,2.75,11820,531034.35,5.99137931,2230
3,2.25,34352,593792.955,4.32816092,2530
3,1.5,8430,251034.42,2.120114943,1750
3,1.5,8433,257793.039,2.322988506,1030
3,1,7494,337930.95,3.323563218,1010
4,2.75,7780,888275.64,5.809195402,3140
4,2.5,3985,968413.551,6.934482759,2230
4,2.5,4250,892128.0528,4.66954023,3600
4,2.5,4625,475034.364,3.90862069,2550
3,2.5,4651,468275.745,3.90862069,2430
3,2.5,6535,652592.9403,3.329310345,2920
5,3.5,3597,806158.4192,3.732758621,3630
4,1,7140,387655.0755,3.298850575,1790
3,2.5,1717,366799.9083,3.459770115,1800
2,1,6210,183448.23,2.49137931,630
3,1.75,7406,239930.9745,1.750574713,2090
2,1,5205,246206.835,3.297126437,940
2,1.5,993,308965.44,4.590224138,1110
2,1,4360,699034.308,4.477011494,1560
4,2.75,8914,806206.695,4.66954023,3130
4,2.5,6740,357241.29,2.174712644,2720
2,1,6500,223999.944,2.681034483,1240
4,2,4133.333333,714482.58,4.039655172,2050
4,2.5,10940,390020.5922,2.681034483,2120
6,4.5,5540,465861.9525,3.732758621,2940
3,1.75,17205,296413.719,3.557471264,1410
3,2.5,4903.5,293227.5129,2.174712644,1981
2,1,5140,270344.76,2.936781609,910
3,2.5,42783,438344.718,3.257471264,2530
3,1.75,7227,362068.875,3.738505747,1330
5,2.5,38728,898703.2236,5.029310345,4150
4,2.5,16581,482758.5,3.442528736,2840
3,2.5,7405,468275.745,2.486781609,3110
3,2.25,4401,243020.6289,2.49137931,1810
3,1,9290,295448.202,3.323563218,910
5,2.25,9170,724136.7845,5.809195402,3060
3,2.5,3758,375586.113,3.90862069,1720
3,1.5,2820,506896.425,4.637931034,1380
4,4,4620,750206.709,5.272988506,2680
5,3.75,7530,1520689.275,9.026436782,4220
4,3.25,35256,963585.966,2.486781609,3770
4,3,3080,642068.805,4.476436782,2160
3,1.5,9078,225448.2195,1.750574713,1580
3,1.75,6220,603448.125,3.738505747,1580
4,2.5,5056,413627.4828,2.65,2650
4,3.25,9923,993516.993,3.329310345,3780
4,2.5,6690,207586.155,2.65,1700
4,2.5,2660,627586.05,4.590224138,2160
2,1,2580,391034.385,5.272988506,720
3,2.5,7007,675861.9,4.66954023,2410
3,3.25,6157,789310.1475,5.144252874,3230
4,2.5,6465,549861.9315,4.254022989,2800
2,2.25,2532,361103.358,3.297126437,1100
3,1,3640,251034.42,2.936781609,1200
3,1.5,2830,636275.703,4.476436782,1540
5,2.25,26317,439310.235,2.418390805,3470
4,1.75,6340,265517.175,2.418390805,2000
4,1,6253,440275.752,4.66954023,1700
6,3,13700,386206.8,2.348275862,3320
3,1,6500,120689.625,1.750574713,920
3,1,4705,444137.82,4.149425287,1860
4,2.5,4672,289558.5483,2.418390805,2200
3,3.75,2393.333333,671034.315,6.934482759,2380
3,1.75,6830,444137.82,4.213218391,1420
6,1,3446.666667,917241.15,4.477011494,2330
4,2.5,4053,823103.2425,4.66954023,3480
3,1,6574.666667,328275.78,3.298850575,980
6,3,33430,602965.3665,5.99137931,3030
2,1,5195,193103.4,2.49137931,790
4,2.25,6350,362068.875,3.298850575,1450
3,1.75,8350,284827.515,3.406321839,1250
3,2.25,6841,482758.5,3.800574713,2010
4,2.5,6948,391034.385,3.329310345,1850
2,2,3118,367861.977,5.029310345,1340
3,3.75,32957,963585.966,5.99137931,3710
3,2.25,186258,422413.6875,3.406321839,2100
4,2.5,32903,941379.075,5.029310345,3420
4,2.75,6815,1062068.7,4.320689655,3410
3,2,3210,265517.175,3.297126437,1380
4,2,7926.666667,506896.425,4.66954023,2420
3,1.75,6106,563379.1695,4.66954023,1720
4,2.25,7211,236551.665,2.118390805,2190
4,1.75,9857,369793.011,3.800574713,1830
3,2.25,8110,545517.105,5.429885057,1700
3,3.25,7070,1448275.5,4.063218391,3990
3,2,6279,621310.1895,4.254022989,1650
4,2.5,7405,632413.635,5.144252874,2370
2,1,8582,173793.06,3.323563218,770
3,2,3792,381379.215,4.063218391,1500
4,1.75,6305,362068.875,3.738505747,1680
4,2.5,6167,277586.1375,2.118390805,2240
4,1.75,8000,490917.1187,5.809195402,1520
3,1.5,8350,202758.57,2.418390805,1250
4,1.75,4000,833241.171,4.668390805,2800
5,2.75,9450,501103.323,3.12816092,2620
3,2.5,53250,542620.554,4.927011494,2400
3,3.25,5541,671034.315,4.477011494,3080
3,2.5,4280,251034.42,2.681034483,1440
3,2.25,857,405227.4849,4.320689655,1450
3,2.5,1462.333333,521379.18,5.518390805,1280
2,2.25,2570,333103.365,3.297126437,860
4,2.5,5806.5,432068.8575,2.118390805,2425
3,3,1210,533061.9357,4.476436782,1330
2,1.75,723.5,323448.195,4.149425287,1030
4,2.25,8890,508827.459,3.786206897,2330
3,1.5,164953,487586.085,5.029310345,1830
4,3,3665,531034.35,3.459770115,2670
3,1,33457,516551.595,3.995402299,1330
3,2,3670,628551.567,4.320689655,1940
3,2.25,9035,337930.95,2.486781609,2470
3,2.25,7527,452827.473,3.732758621,1820
3,1,9560,337930.95,3.12816092,1240
5,3.5,6814,545517.105,3.298850575,2700
4,1.75,6620,709654.995,8.884482759,2100
4,2.5,9255,738620.505,4.254022989,3300
3,1,5750,144827.55,2.49137931,1450
4,3.75,35280,1622068.56,5.904022989,4490
5,1,10360,222068.91,2.136206897,1920
6,3.25,6593,1202068.665,4.477011494,3750
6,2.5,5002,809392.9011,4.477011494,3760
4,2.5,6215,422896.446,3.329310345,1970
4,2.25,7735,774344.634,5.809195402,2130
2,1,6156,96551.7,2.49137931,790
1,1,8944,424827.48,2.50862069,850
3,1.75,4360,418551.6195,4.590224138,1540
4,3,3973.333333,602482.608,4.637931034,1540
3,1,3228,275172.345,3.19137931,1440
5,1.75,8006,509792.976,5.429885057,2140
4,2.5,919,424817.8248,4.427011494,1540
3,1,9405,311379.2325,4.927011494,1160
3,2,14046,392415.0743,5.99137931,1380
3,2.5,2553.333333,481792.983,4.668390805,1610
1,1,4280,178620.645,3.297126437,720
1,1,4323,164137.89,3.90862069,480
3,1,6030,369793.9765,3.732758621,1180
3,2,4495,284827.515,2.174712644,1760
5,1.75,73316,555172.275,4.224712644,2980
3,2.5,6292,535861.935,4.427011494,2160
3,1.75,6090,511724.01,5.904022989,1680
3,2.75,375,349517.154,4.427011494,1420
3,2,7082,231724.08,2.418390805,1310
3,1.75,6490,360137.841,3.732758621,1310
4,2.75,8066,355310.256,2.051724138,2610
3,2,6052,222068.91,2.65,1310
3,2.5,3593.333333,643034.322,4.063218391,3000
3,2,3550,780379.1153,5.355747126,1750
3,2,13360,511724.01,3.193678161,3080
4,1,7498.666667,313793.025,2.936781609,1400
4,1.75,8217,585248.1296,4.693678161,1770
